time,prices,market_caps,total_volumes
2016-06-15 00:00:00.000,1.0,5951591.0,1757170.0
2016-06-16 00:00:00.000,0.999999,5951585.048409,3545150.0
2016-06-17 00:00:00.000,0.999999,5951585.048409,6175310.0
2016-06-18 00:00:00.000,0.999999,5951585.048409,3762940.0
2016-06-19 00:00:00.000,0.999999,5951585.048409,1391360.0
2016-06-20 00:00:00.000,1.0,5951591.0,2842820.0
2016-06-21 00:00:00.000,1.0,5951591.0,3643960.0
2016-06-22 00:00:00.000,1.0,5951591.0,3999810.0
2016-06-23 00:00:00.000,1.0,5951591.0,2786280.0
2016-06-24 00:00:00.000,1.0,5951591.0,3156580.0
2016-06-25 00:00:00.000,1.0,5951591.0,1249550.0
2016-06-26 00:00:00.000,1.0,5951591.0,802696.0
2016-06-27 00:00:00.000,0.999944,5951257.710904,531239.0
2016-06-28 00:00:00.000,1.0,5951591.0,2256940.0
2016-06-29 00:00:00.000,1.0,5951591.0,819918.0
2016-06-30 00:00:00.000,1.0,5951591.0,1245520.0
2016-07-01 00:00:00.000,1.0,5951591.0,995953.0
2016-07-02 00:00:00.000,1.0,5951591.0,613053.0
2016-07-03 00:00:00.000,1.0,5951591.0,1162840.0
2016-07-04 00:00:00.000,1.0,5951591.0,1693460.0
2016-07-05 00:00:00.000,1.0,5951591.0,1383940.0
2016-07-06 00:00:00.000,1.0,5951591.0,579984.0
2016-07-07 00:00:00.000,0.999991,5951537.435681,1873710.0
2016-07-08 00:00:00.000,0.999999,5951585.048409,1240740.0
2016-07-09 00:00:00.000,0.999999,5951585.048409,921466.0
2016-07-10 00:00:00.000,0.999999,5951585.048409,278080.0
2016-07-11 00:00:00.000,1.0,5951591.0,649025.0
2016-07-12 00:00:00.000,1.0,6951591.0,893851.0
2016-07-13 00:00:00.000,1.0,6951591.0,349009.0
2016-07-14 00:00:00.000,1.0,6951591.0,674966.0
2016-07-15 00:00:00.000,1.0,6951591.0,579906.0
2016-07-16 00:00:00.000,1.0,6951591.0,284886.0
2016-07-17 00:00:00.000,1.0,6951591.0,333506.0
2016-07-18 00:00:00.000,1.0,6951591.0,1108720.0
2016-07-19 00:00:00.000,1.0,6951591.0,791618.0
2016-07-20 00:00:00.000,1.0,6951591.0,1413360.0
2016-07-21 00:00:00.000,1.0,6951591.0,312762.0
2016-07-22 00:00:00.000,1.0,6951591.0,1368850.0
2016-07-23 00:00:00.000,1.0,6951591.0,739115.0
2016-07-24 00:00:00.000,1.0,6951591.0,1205070.0
2016-07-25 00:00:00.000,0.999999,6951584.048409,1423070.0
2016-07-26 00:00:00.000,1.0,6951591.0,1831980.0
2016-07-27 00:00:00.000,1.0,6951591.0,960430.0
2016-07-28 00:00:00.000,1.0,6951591.0,1358370.0
2016-07-29 00:00:00.000,1.0,6951591.0,363972.0
2016-07-30 00:00:00.000,1.0,6951591.0,156672.0
2016-07-31 00:00:00.000,0.999972,6951396.355452,862874.0
2016-08-01 00:00:00.000,0.999999,6951584.048409,1898950.0
2016-08-02 00:00:00.000,0.999995,6951556.242045,7195530.0
2016-08-03 00:00:00.000,0.999996,6951563.193636,4370340.0
2016-08-04 00:00:00.000,0.999996,6951563.193636,2008590.0
2016-08-05 00:00:00.000,0.999841,6950485.697031,637392.0
2016-08-06 00:00:00.000,0.999557,6948511.445187,876226.0
2016-08-07 00:00:00.000,0.999557,6948511.445187,1210700.0
2016-08-08 00:00:00.000,0.999557,6948511.445187,608673.0
2016-08-09 00:00:00.000,0.999557,6948511.445187,1738930.0
2016-08-10 00:00:00.000,0.974107,6771593.454236999,1452800.0
2016-08-11 00:00:00.000,0.962393,6690162.517263001,1165320.0
2016-08-12 00:00:00.000,0.962058,6687833.734278,917765.0
2016-08-13 00:00:00.000,0.999999,6951584.048409,590126.0
2016-08-14 00:00:00.000,0.999999,6951584.048409,1276680.0
2016-08-15 00:00:00.000,0.999999,6951584.048409,1683450.0
2016-08-16 00:00:00.000,1.0,6951591.0,2198160.0
2016-08-17 00:00:00.000,1.0,6951591.0,2418950.0
2016-08-18 00:00:00.000,1.0,6951591.0,858698.0
2016-08-19 00:00:00.000,1.0,6951591.0,1265330.0
2016-08-20 00:00:00.000,1.0,6951591.0,593807.0
2016-08-21 00:00:00.000,1.0,6951591.0,281227.0
2016-08-22 00:00:00.000,1.0,6951591.0,1020090.0
2016-08-23 00:00:00.000,1.0,6951591.0,1255120.0
2016-08-24 00:00:00.000,1.0,6951591.0,543683.0
2016-08-25 00:00:00.000,1.0,6951591.0,975243.0
2016-08-26 00:00:00.000,1.0,6951591.0,738608.0
2016-08-27 00:00:00.000,1.0,6951591.0,451542.0
2016-08-28 00:00:00.000,1.0,6951591.0,1315850.0
2016-08-29 00:00:00.000,1.0,6951591.0,1590370.0
2016-08-30 00:00:00.000,1.0,6951591.0,1076250.0
2016-08-31 00:00:00.000,1.0,6951591.0,911597.0
2016-09-01 00:00:00.000,1.0,6951591.0,814406.0
2016-09-02 00:00:00.000,1.0,6951591.0,1479230.0
2016-09-03 00:00:00.000,1.0,6951591.0,2554440.0
2016-09-04 00:00:00.000,1.0,6951591.0,1260480.0
2016-09-05 00:00:00.000,1.0,6951591.0,1502670.0
2016-09-06 00:00:00.000,1.0,6951591.0,1215850.0
2016-09-07 00:00:00.000,1.0,6951591.0,1732940.0
2016-09-08 00:00:00.000,1.0,6951591.0,933056.0
2016-09-09 00:00:00.000,1.0,6951591.0,599281.0
2016-09-10 00:00:00.000,1.0,6951591.0,285299.0
2016-09-11 00:00:00.000,1.0,6951591.0,992678.0
2016-09-12 00:00:00.000,1.0,6951591.0,986504.0
2016-09-13 00:00:00.000,1.0,6951591.0,1486500.0
2016-09-14 00:00:00.000,1.0,6951591.0,863478.0
2016-09-15 00:00:00.000,0.999993,6951542.338863,774295.0
2016-09-16 00:00:00.000,0.999999,6951584.048409,745524.0
2016-09-17 00:00:00.000,0.999999,6951584.048409,243603.0
2016-09-18 00:00:00.000,0.999923,6951055.727493,568958.0
2016-09-19 00:00:00.000,0.9999989999999999,6951584.048408999,513003.0
2016-09-20 00:00:00.000,0.999999,6951584.048409,1599240.0
2016-09-21 00:00:00.000,0.999987,6951500.629317,947612.0
2016-09-22 00:00:00.000,0.9999989999999999,6951584.048408999,783407.0
2016-09-23 00:00:00.000,0.999999,6951584.048409,903976.0
2016-09-24 00:00:00.000,0.999999,6951584.048409,270619.0
2016-09-25 00:00:00.000,1.0,6951591.0,204143.0
2016-09-26 00:00:00.000,1.0,6951591.0,444290.0
2016-09-27 00:00:00.000,1.0,6951591.0,362339.0
2016-09-28 00:00:00.000,1.0,6951591.0,250693.0
2016-09-29 00:00:00.000,1.0,6951591.0,288741.0
2016-09-30 00:00:00.000,1.0,6951591.0,404394.0
2016-10-01 00:00:00.000,1.0,6951591.0,363941.0
2016-10-02 00:00:00.000,0.999998,6951577.096818001,264694.0
2016-10-03 00:00:00.000,0.999998,6951577.096818001,338456.0
2016-10-04 00:00:00.000,1.0,6951591.0,456370.0
2016-10-05 00:00:00.000,1.0,6951591.0,719363.0
2016-10-06 00:00:00.000,1.0,6951591.0,441558.0
2016-10-07 00:00:00.000,1.0,6951591.0,512096.0
2016-10-08 00:00:00.000,1.0,6951591.0,369373.0
2016-10-09 00:00:00.000,1.0,6951591.0,255033.0
2016-10-10 00:00:00.000,1.0,6951591.0,322228.0
2016-10-11 00:00:00.000,1.0,6951591.0,1102440.0
2016-10-12 00:00:00.000,1.0,6951591.0,498287.0
2016-10-13 00:00:00.000,1.0,6951591.0,373260.0
2016-10-14 00:00:00.000,0.999999,6951584.048409,224047.0
2016-10-15 00:00:00.000,1.0,6951591.0,288886.0
2016-10-16 00:00:00.000,1.0,6951591.0,278375.0
2016-10-17 00:00:00.000,1.0,6951591.0,1051640.0
2016-10-18 00:00:00.000,1.0,6951591.0,313076.0
2016-10-19 00:00:00.000,1.0,6951591.0,428780.0
2016-10-20 00:00:00.000,1.0,6951591.0,210405.0
2016-10-21 00:00:00.000,1.0,6951590.0,195499.0
2016-10-22 00:00:00.000,1.0,6951590.0,787972.0
2016-10-23 00:00:00.000,1.0,6951590.0,634782.0
2016-10-24 00:00:00.000,1.0,6951590.0,279129.0
2016-10-25 00:00:00.000,1.0,6951590.0,431072.0
2016-10-26 00:00:00.000,1.0,6951590.0,483765.0
2016-10-27 00:00:00.000,1.0,6951590.0,748427.0
2016-10-28 00:00:00.000,1.0,6951590.0,566813.0
2016-10-29 00:00:00.000,1.0,6951590.0,2066640.0
2016-10-30 00:00:00.000,1.0,6951590.0,1882220.0
2016-10-31 00:00:00.000,1.0,6951590.0,1258280.0
2016-11-01 00:00:00.000,1.0,6951589.0,2243490.0
2016-11-02 00:00:00.000,1.0,6951589.0,1426160.0
2016-11-03 00:00:00.000,1.0,6951589.0,2427610.0
2016-11-04 00:00:00.000,1.0,6951589.0,1256800.0
2016-11-05 00:00:00.000,1.0,6951589.0,419012.0
2016-11-06 00:00:00.000,1.0,6951589.0,931191.0
2016-11-07 00:00:00.000,1.0,6951589.0,590341.0
2016-11-08 00:00:00.000,1.0,6951589.0,671972.0
2016-11-09 00:00:00.000,1.0,6951589.0,1915190.0
2016-11-10 00:00:00.000,0.999997,6951568.145233,485907.0
2016-11-11 00:00:00.000,1.0,6951589.0,661996.0
2016-11-12 00:00:00.000,1.0,6951590.0,658664.0
2016-11-13 00:00:00.000,1.0,6951590.0,911952.0
2016-11-14 00:00:00.000,1.0,6951590.0,387172.0
2016-11-15 00:00:00.000,1.0,6951590.0,2252590.0
2016-11-16 00:00:00.000,1.0,6951590.0,1524020.0
2016-11-17 00:00:00.000,1.0,6951590.0,981096.0
2016-11-18 00:00:00.000,1.0,6951590.0,574858.0
2016-11-19 00:00:00.000,1.0,6951590.0,444728.0
2016-11-20 00:00:00.000,1.0,6951590.0,1149780.0
2016-11-21 00:00:00.000,1.0,6951590.0,2215270.0
2016-11-22 00:00:00.000,1.0,6951590.0,997200.0
2016-11-23 00:00:00.000,1.0,6951590.0,517596.0
2016-11-24 00:00:00.000,1.0,6951590.0,1159510.0
2016-11-25 00:00:00.000,1.0,6951590.0,451599.0
2016-11-26 00:00:00.000,1.0,6951590.0,395791.0
2016-11-27 00:00:00.000,1.0,6951590.0,368179.0
2016-11-28 00:00:00.000,1.0,6951590.0,294240.0
2016-11-29 00:00:00.000,1.0,6951590.0,602624.0
2016-11-30 00:00:00.000,1.0,6951590.0,508886.0
2016-12-01 00:00:00.000,1.0,6951590.0,916061.0
2016-12-02 00:00:00.000,1.0,6951590.0,1532130.0
2016-12-03 00:00:00.000,1.0,6951590.0,578004.0
2016-12-04 00:00:00.000,1.0,6951590.0,301662.0
2016-12-05 00:00:00.000,1.0,6951590.0,1191760.0
2016-12-06 00:00:00.000,1.0,6951590.0,2085010.0
2016-12-07 00:00:00.000,1.0,6951590.0,672346.0
2016-12-08 00:00:00.000,1.0,6951590.0,431050.0
2016-12-09 00:00:00.000,1.0,6951590.0,255597.0
2016-12-10 00:00:00.000,1.0,6951590.0,295195.0
2016-12-11 00:00:00.000,1.0,6951590.0,420327.0
2016-12-12 00:00:00.000,1.0,6951590.0,734222.0
2016-12-13 00:00:00.000,1.0,6951590.0,924772.0
2016-12-14 00:00:00.000,1.0,6951590.0,587324.0
2016-12-15 00:00:00.000,1.0,6951590.0,385992.0
2016-12-16 00:00:00.000,1.0,6951590.0,209513.0
2016-12-17 00:00:00.000,1.0,6951590.0,339759.0
2016-12-18 00:00:00.000,1.0,6951590.0,460203.0
2016-12-19 00:00:00.000,1.0,6951590.0,399486.0
2016-12-20 00:00:00.000,1.0,6951590.0,410727.0
2016-12-21 00:00:00.000,1.0,6951590.0,801157.0
2016-12-22 00:00:00.000,1.0,6951590.0,1273670.0
2016-12-23 00:00:00.000,1.0,6951590.0,2833730.0
2016-12-24 00:00:00.000,1.0,6951590.0,1801990.0
2016-12-25 00:00:00.000,1.0,6951590.0,1911460.0
2016-12-26 00:00:00.000,1.0,6951590.0,1272860.0
2016-12-27 00:00:00.000,1.0,6951590.0,2083640.0
2016-12-28 00:00:00.000,1.0,6951590.0,2936720.0
2016-12-29 00:00:00.000,1.0,6951590.0,2766900.0
2016-12-30 00:00:00.000,1.0,9951590.0,2536050.0
2016-12-31 00:00:00.000,1.0,9951590.0,764891.0
2017-01-01 00:00:00.000,1.0,9951590.0,1914630.0
2017-01-02 00:00:00.000,1.0,9951590.0,3179490.0
2017-01-03 00:00:00.000,1.0,9951590.0,3224370.0
2017-01-04 00:00:00.000,1.0,9951590.0,7352670.0
2017-01-05 00:00:00.000,1.0,14951590.0,13590600.0
2017-01-06 00:00:00.000,1.0,14951591.0,8166260.0
2017-01-07 00:00:00.000,1.0,14951591.0,5953190.0
2017-01-08 00:00:00.000,1.0,14951591.0,3822640.0
2017-01-09 00:00:00.000,1.0,14951591.0,2707560.0
2017-01-10 00:00:00.000,1.0,14951571.0,1387330.0
2017-01-11 00:00:00.000,1.0,14951571.0,9533210.0
2017-01-12 00:00:00.000,1.0,14951571.0,5591700.0
2017-01-13 00:00:00.000,1.0,14951571.0,2804270.0
2017-01-14 00:00:00.000,1.0,14951571.0,1526070.0
2017-01-15 00:00:00.000,1.0,14951571.0,1350200.0
2017-01-16 00:00:00.000,1.0,14951571.0,1229420.0
2017-01-17 00:00:00.000,1.0,14951571.0,4331920.0
2017-01-18 00:00:00.000,1.0,14951571.0,3439700.0
2017-01-19 00:00:00.000,1.0,14951571.0,2252420.0
2017-01-20 00:00:00.000,1.0,14951571.0,2234780.0
2017-01-21 00:00:00.000,1.0,14951591.0,2458280.0
2017-01-22 00:00:00.000,1.0,14951591.0,2577550.0
2017-01-23 00:00:00.000,1.0,14951591.0,2578610.0
2017-01-24 00:00:00.000,1.0,14951591.0,3143310.0
2017-01-25 00:00:00.000,1.0,14951591.0,1589870.0
2017-01-26 00:00:00.000,1.0,14951591.0,1812940.0
2017-01-27 00:00:00.000,1.0,14951591.0,1354660.0
2017-01-28 00:00:00.000,1.0,14951591.0,1575460.0
2017-01-29 00:00:00.000,1.0,14951591.0,748419.0
2017-01-30 00:00:00.000,1.0,14951591.0,678966.0
2017-01-31 00:00:00.000,0.999996,24951491.193636,2684020.0
2017-02-01 00:00:00.000,0.999999,24951566.048409,3422760.0
2017-02-02 00:00:00.000,0.999994,24951441.290454,3500000.0
2017-02-03 00:00:00.000,0.999998,24951541.096818004,2987820.0
2017-02-04 00:00:00.000,0.999999,24951566.048409,2849920.0
2017-02-05 00:00:00.000,0.999999,24951566.048409,2123340.0
2017-02-06 00:00:00.000,0.999998,24951541.096818004,1106530.0
2017-02-07 00:00:00.000,0.999999,24951546.048429,1613340.0
2017-02-08 00:00:00.000,0.999999,24950971.049004,2956910.0
2017-02-09 00:00:00.000,0.999999,24950971.049004,8817310.0
2017-02-10 00:00:00.000,0.999999,24950971.049004,3326290.0
2017-02-11 00:00:00.000,0.999999,24950971.049004,2065590.0
2017-02-12 00:00:00.000,0.999999,24950971.049004,1109220.0
2017-02-13 00:00:00.000,1.0,24950996.0,1349720.0
2017-02-14 00:00:00.000,1.0,24950996.0,2420540.0
2017-02-15 00:00:00.000,1.0,24950996.0,1649110.0
2017-02-16 00:00:00.000,1.0,24950996.0,1568140.0
2017-02-17 00:00:00.000,1.0,24950996.0,2134780.0
2017-02-18 00:00:00.000,1.0,24950996.0,1399320.0
2017-02-19 00:00:00.000,0.999906,24948650.606376,1078990.0
2017-02-20 00:00:00.000,1.0,24950996.0,1523820.0
2017-02-21 00:00:00.000,1.0,24950996.0,1523820.0
2017-02-22 00:00:00.000,1.0,24950996.0,1523820.0
2017-02-23 00:00:00.000,1.0,24950996.0,1523820.0
2017-02-24 00:00:00.000,0.999998,24950946.098008003,10601000.0
2017-02-25 00:00:00.000,1.0,24950996.0,3788500.0
2017-02-26 00:00:00.000,1.0,24950986.0,2262280.0
2017-02-27 00:00:00.000,1.0,24950994.0,3025070.0
2017-02-28 00:00:00.000,0.99997,24950245.47018,5597980.0
2017-03-01 00:00:00.000,0.999998,24950944.098012004,11909100.0
2017-03-02 00:00:00.000,1.0,24950994.0,14458600.0
2017-03-03 00:00:00.000,1.0,24950994.0,12280800.0
2017-03-04 00:00:00.000,1.0,24950994.0,6390790.0
2017-03-05 00:00:00.000,1.0,24950994.0,6096400.0
2017-03-06 00:00:00.000,1.0,24950378.0,4258370.0
2017-03-07 00:00:00.000,1.0,34950378.0,10839700.0
2017-03-08 00:00:00.000,1.0,34950378.0,11858400.0
2017-03-09 00:00:00.000,0.999912,34947302.366736,9734810.0
2017-03-10 00:00:00.000,0.999986,34949888.694708,25813700.0
2017-03-11 00:00:00.000,1.0,34950378.0,15605200.0
2017-03-12 00:00:00.000,1.0,34950378.0,13128500.0
2017-03-13 00:00:00.000,1.0,34950378.0,24793700.0
2017-03-14 00:00:00.000,1.0,34950363.0,14028000.0
2017-03-15 00:00:00.000,1.0,34950363.0,20307400.0
2017-03-16 00:00:00.000,1.0,34950363.0,33318300.0
2017-03-17 00:00:00.000,1.0,44950863.0,46299600.0
2017-03-18 00:00:00.000,1.0,44950863.0,48680000.0
2017-03-19 00:00:00.000,1.0,44950863.0,33331100.0
2017-03-20 00:00:00.000,1.0,44950863.0,16362400.0
2017-03-21 00:00:00.000,1.0,44950863.0,21689800.0
2017-03-22 00:00:00.000,1.0,44950863.0,22663400.0
2017-03-23 00:00:00.000,1.0,44950863.0,12745200.0
2017-03-24 00:00:00.000,0.999898,44946278.011974,30904000.0
2017-03-25 00:00:00.000,0.999924,44947446.734412,28632000.0
2017-03-26 00:00:00.000,1.0,44950853.0,17747400.0
2017-03-27 00:00:00.000,1.0,44950853.0,19089000.0
2017-03-28 00:00:00.000,1.0,44950853.0,15987800.0
2017-03-29 00:00:00.000,0.999933,54947171.292849,16806400.0
2017-03-30 00:00:00.000,0.999995,54950578.245735,24779300.0
2017-03-31 00:00:00.000,0.9999639999999997,54948877.769183986,34180300.0
2017-04-01 00:00:00.000,0.999612,54929547.06321599,15146700.0
2017-04-02 00:00:00.000,1.0,54950868.0,44049700.0
2017-04-03 00:00:00.000,0.999721,54935536.707828,42899500.0
2017-04-04 00:00:00.000,1.0,54950868.0,26547700.0
2017-04-05 00:00:00.000,1.0,54950868.0,26179400.0
2017-04-06 00:00:00.000,0.999943,54947735.800524,33959900.0
2017-04-07 00:00:00.000,0.999871,54943779.338028,21301500.0
2017-04-08 00:00:00.000,0.999726,54935811.462168,14699300.0
2017-04-09 00:00:00.000,0.999682,54933393.623976,11310800.0
2017-04-10 00:00:00.000,0.999919,54946416.979692,12321600.0
2017-04-11 00:00:00.000,0.999843,54942243.713253,12220700.0
2017-04-12 00:00:00.000,0.999585,50722714.334205,20816300.0
2017-04-13 00:00:00.000,0.999553,50721090.533469,24023100.0
2017-04-14 00:00:00.000,0.998817,50683743.116541,14781400.0
2017-04-15 00:00:00.000,0.999939,50740677.629847,13952000.0
2017-04-16 00:00:00.000,0.999545,50720684.583285,7306380.0
2017-04-17 00:00:00.000,0.999276,50707034.508348,17191700.0
2017-04-18 00:00:00.000,0.999622,60720811.853806,26772400.0
2017-04-19 00:00:00.000,0.999537,54799389.130101,17328300.0
2017-04-20 00:00:00.000,0.998208,54685108.36224,21333000.0
2017-04-21 00:00:00.000,0.985009,53921581.349998,15889200.0
2017-04-22 00:00:00.000,0.941889,51551671.254135,14696400.0
2017-04-23 00:00:00.000,0.921411,50428865.493495,17240500.0
2017-04-24 00:00:00.000,0.917946,50234068.866942,15356200.0
2017-04-25 00:00:00.000,0.913823,59173319.87457,12844000.0
2017-04-26 00:00:00.000,0.92092,57269672.90044,18627500.0
2017-04-27 00:00:00.000,0.924363,57451548.079629,23944000.0
2017-04-28 00:00:00.000,0.934481,58061162.278228,26194900.0
2017-04-29 00:00:00.000,0.937209,59056951.467969,26706500.0
2017-04-30 00:00:00.000,0.936805,59030847.561555,23235700.0
2017-05-01 00:00:00.000,0.935988,58985214.033612,44670600.0
2017-05-02 00:00:00.000,0.932639,58813389.532501,22315600.0
2017-05-03 00:00:00.000,0.93336,57343290.06624,32968500.0
2017-05-04 00:00:00.000,0.945751,59017937.982252,55789000.0
2017-05-05 00:00:00.000,0.955403,59620254.170556,69867200.0
2017-05-06 00:00:00.000,0.968581,60442604.225412,43920500.0
2017-05-07 00:00:00.000,0.969046,60471621.737592,71995800.0
2017-05-08 00:00:00.000,0.967223,60358457.385787,86459100.0
2017-05-09 00:00:00.000,0.970467,60557091.306183,61672300.0
2017-05-10 00:00:00.000,0.980077,61153035.423858,47181800.0
2017-05-11 00:00:00.000,0.981438,61237960.515204,46601300.0
2017-05-12 00:00:00.000,0.97345,60739540.0051,42430100.0
2017-05-13 00:00:00.000,0.977775,61009403.38845,29665200.0
2017-05-14 00:00:00.000,0.981753,61257615.304974,24036300.0
2017-05-15 00:00:00.000,0.972028,60650909.871224,36805000.0
2017-05-16 00:00:00.000,0.968161,60409623.541538,52967200.0
2017-05-17 00:00:00.000,0.966008,60275279.568024,60394800.0
2017-05-18 00:00:00.000,0.970781,60573096.883593,46032800.0
2017-05-19 00:00:00.000,0.988722,61690581.490608,49029800.0
2017-05-20 00:00:00.000,0.991763,61880322.447432,42031700.0
2017-05-21 00:00:00.000,1.0,62394264.0,45289700.0
2017-05-22 00:00:00.000,1.0,62394332.0,79143200.0
2017-05-23 00:00:00.000,1.0,62394332.0,67556600.0
2017-05-24 00:00:00.000,1.02,69762208.44,76707400.0
2017-05-25 00:00:00.000,1.06,72497981.32,141475000.0
2017-05-26 00:00:00.000,1.03,97843500.7,126623000.0
2017-05-27 00:00:00.000,1.03,108143500.7,186831000.0
2017-05-28 00:00:00.000,1.04,109193437.6,110635000.0
2017-05-29 00:00:00.000,1.02,107093563.8,80211800.0
2017-05-30 00:00:00.000,1.01,106043626.9,107674000.0
2017-05-31 00:00:00.000,1.03,108143500.7,85586600.0
2017-06-01 00:00:00.000,1.03,108143500.7,100492000.0
2017-06-02 00:00:00.000,1.03,108143500.7,49123900.0
2017-06-03 00:00:00.000,1.02,107093563.8,44185500.0
2017-06-04 00:00:00.000,1.01,106043626.9,49287400.0
2017-06-05 00:00:00.000,1.02,107093563.8,49099600.0
2017-06-06 00:00:00.000,1.0,104993690.0,152071000.0
2017-06-07 00:00:00.000,1.01,106043626.9,96923700.0
2017-06-08 00:00:00.000,1.0,127493815.0,66659300.0
2017-06-09 00:00:00.000,0.999397,127416936.229555,57468300.0
2017-06-10 00:00:00.000,1.02,130043691.3,79223300.0
2017-06-11 00:00:00.000,1.01,128768753.15,86165400.0
2017-06-12 00:00:00.000,1.02,130043691.3,210213000.0
2017-06-13 00:00:00.000,1.01,128768753.15,106761000.0
2017-06-14 00:00:00.000,1.03,131318629.45,139424000.0
2017-06-15 00:00:00.000,1.01,128768753.15,245700000.0
2017-06-16 00:00:00.000,1.02,130043691.3,110022000.0
2017-06-17 00:00:00.000,0.989133,126108339.712395,103988000.0
2017-06-18 00:00:00.000,1.0,127493815.0,114384000.0
2017-06-19 00:00:00.000,0.992096,126486103.88624,75013400.0
2017-06-20 00:00:00.000,0.973935,140922380.451375,88683200.0
2017-06-21 00:00:00.000,0.980126,141818179.92195,108364000.0
2017-06-22 00:00:00.000,0.973686,140886351.68895,64267900.0
2017-06-23 00:00:00.000,1.0,144693825.0,41135200.0
2017-06-24 00:00:00.000,1.01,146140763.25,77845200.0
2017-06-25 00:00:00.000,1.01,146140763.25,101752000.0
2017-06-26 00:00:00.000,0.970667,140449521.031275,190073000.0
2017-06-27 00:00:00.000,1.01,146140763.25,171944000.0
2017-06-28 00:00:00.000,1.01,146140763.25,128624000.0
2017-06-29 00:00:00.000,1.02,219280202.82,103448000.0
2017-06-30 00:00:00.000,1.01,217130396.91,72275100.0
2017-07-01 00:00:00.000,1.02,219280202.82,82282000.0
2017-07-02 00:00:00.000,1.01,222180396.91,76483300.0
2017-07-03 00:00:00.000,1.0,219980581.0,87391000.0
2017-07-04 00:00:00.000,0.997371,219402252.052551,87515500.0
2017-07-05 00:00:00.000,0.997172,219358475.916932,67126700.0
2017-07-06 00:00:00.000,1.0,219981353.0,44443000.0
2017-07-07 00:00:00.000,1.01,222181166.53,84032200.0
2017-07-08 00:00:00.000,1.0,219981353.0,62482500.0
2017-07-09 00:00:00.000,1.01,222181166.53,44969700.0
2017-07-10 00:00:00.000,0.998826,234705484.891578,130232000.0
2017-07-11 00:00:00.000,1.01,261571065.53,178663000.0
2017-07-12 00:00:00.000,1.0,268981303.0,130950000.0
2017-07-13 00:00:00.000,1.01,292376141.28,104503000.0
2017-07-14 00:00:00.000,1.0,289481328.0,93376200.0
2017-07-15 00:00:00.000,1.0,294481328.0,124373000.0
2017-07-16 00:00:00.000,1.0,294481328.0,177777000.0
2017-07-17 00:00:00.000,1.0,294501318.0,171873000.0
2017-07-18 00:00:00.000,0.996755,308496986.22309,235439000.0
2017-07-19 00:00:00.000,1.0,309501318.0,201406000.0
2017-07-20 00:00:00.000,0.993394,317390677.392382,276711000.0
2017-07-21 00:00:00.000,1.0,319501318.0,170935000.0
2017-07-22 00:00:00.000,0.996386,318346635.254818,130685000.0
2017-07-23 00:00:00.000,0.993869,317542450.449997,115334000.0
2017-07-24 00:00:00.000,0.99342,317398994.36046,75345600.0
2017-07-25 00:00:00.000,0.997242,318620128.378746,220089000.0
2017-07-26 00:00:00.000,1.0,319501313.0,112102000.0
2017-07-27 00:00:00.000,0.998232,318936334.855416,79654000.0
2017-07-28 00:00:00.000,0.999857,319455524.326541,116503000.0
2017-07-29 00:00:00.000,0.99824,318938890.86512,72564200.0
2017-07-30 00:00:00.000,0.99979,319434117.74527,61360400.0
2017-07-31 00:00:00.000,1.0,319501213.0,75037900.0
2017-08-01 00:00:00.000,0.996736,318458361.040768,169383000.0
2017-08-02 00:00:00.000,0.999116,319218773.927708,102726000.0
2017-08-03 00:00:00.000,0.969803,309853219.354191,57293600.0
2017-08-04 00:00:00.000,1.0,319501197.0,59376000.0
2017-08-05 00:00:00.000,1.0,319501197.0,172739000.0
2017-08-06 00:00:00.000,1.0,319501202.0,103460000.0
2017-08-07 00:00:00.000,1.0,319501202.0,110397000.0
2017-08-08 00:00:00.000,1.0,319501202.0,130118000.0
2017-08-09 00:00:00.000,0.998955,319167323.24391,141046000.0
2017-08-10 00:00:00.000,0.998606,319055817.324412,91537200.0
2017-08-11 00:00:00.000,0.99888,319143360.65376,111081000.0
2017-08-12 00:00:00.000,1.0,319501202.0,132084000.0
2017-08-13 00:00:00.000,0.998202,318926738.838804,198001000.0
2017-08-14 00:00:00.000,0.999249,319261356.522198,125475000.0
2017-08-15 00:00:00.000,1.01,322696315.02,214049000.0
2017-08-16 00:00:00.000,0.998347,318973166.347794,120674000.0
2017-08-17 00:00:00.000,1.0,319501302.0,121124000.0
2017-08-18 00:00:00.000,0.990268,316391931.173224,255427000.0
2017-08-19 00:00:00.000,1.02,325891344.36,283337000.0
2017-08-20 00:00:00.000,0.996677,318439615.120286,133762000.0
2017-08-21 00:00:00.000,1.0,319501318.0,208857000.0
2017-08-22 00:00:00.000,1.01,322696331.18,240997000.0
2017-08-23 00:00:00.000,1.0,319501318.0,196253000.0
2017-08-24 00:00:00.000,1.0,319501318.0,132753000.0
2017-08-25 00:00:00.000,1.0,319501268.0,116485000.0
2017-08-26 00:00:00.000,1.0,319501268.0,98183200.0
2017-08-27 00:00:00.000,1.0,319501268.0,104873000.0
2017-08-28 00:00:00.000,1.0,319498558.0,130984000.0
2017-08-29 00:00:00.000,1.0,319498507.0,131878000.0
2017-08-30 00:00:00.000,1.0,319498507.0,114163000.0
2017-08-31 00:00:00.000,1.0,319498508.0,110010000.0
2017-09-01 00:00:00.000,1.01,322693265.83,198779000.0
2017-09-02 00:00:00.000,1.02,350878248.66,343143000.0
